millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741854589337.5344,-0.136469,0.581791,9.454702,0.002931,-0.027179,-0.019452
1741854589522.179,-0.153229,0.548272,9.464279,-0.025847,-0.009326,-0.007194
1741854589721.8823,-0.150835,0.543484,9.471462,-0.018919,-0.017587,-0.008793
1741854589936.356,-0.179565,0.445322,9.445126,-0.028245,-0.011724,-0.005063
1741854590146.2002,-0.105345,0.529119,9.469068,-0.014123,-0.020784,-0.005596
1741854590348.0693,-0.134075,0.447716,9.473856,-0.011458,-0.015188,-0.006928
1741854590548.9856,-0.124498,0.507571,9.500193,-0.011191,-0.016254,-0.009593
1741854590750.1548,-0.162806,0.395043,9.454702,-0.013323,-0.013856,-0.001865
1741854590954.855,-0.088585,0.500388,9.514558,-0.009593,-0.019452,-0.005329
1741854591164.2915,-0.09098,0.464475,9.454702,-0.013856,-0.014655,-0.008793
1741854591352.1624,-0.07422,0.502782,9.466674,-0.010126,-0.012257,-0.009859
1741854591565.9568,-0.086191,0.474052,9.586384,-0.009593,-0.018652,-0.005063
1741854591781.7422,-0.117316,0.466869,9.504981,-0.005596,-0.00373,-0.002398
1741854591975.2083,-0.114922,0.476446,9.49301,-0.015455,-0.006928,-0.006928
1741854592184.5867,-0.126893,0.47884,9.476251,-0.009593,-0.009859,-0.006395
1741854592404.1604,-0.129287,0.502782,9.481039,-0.011458,-0.009326,-0.006395
1741854592600.0408,-0.174777,0.529119,9.562442,-0.043433,-0.035706,-0.007994
1741854592798.3743,-0.153229,0.505177,9.502586,-0.015455,-0.011458,-0.010925
1741854593007.8967,-0.177171,0.500388,9.449914,-0.01279,-0.017587,-0.00453
1741854593215.4014,-0.131681,0.519542,9.452309,-0.013323,-0.015188,-0.008527
1741854593421.2102,-0.148441,0.471658,9.390059,-0.00906,-0.010658,-0.009326
1741854593601.6794,-0.081403,0.488417,9.437943,-0.009859,-0.010658,-0.009859
1741854593832.3132,-0.102951,0.476446,9.399636,-0.018119,0.003997,-0.004796
1741854594040.4087,-0.131681,0.466869,9.469068,-0.00906,-0.019985,-0.010658
1741854594233.7256,-0.067038,0.356736,9.52174,0.000266,-0.002398,-0.028511
1741854594433.5242,-0.308852,0.605733,9.818622,0.018652,0.001599,-0.036772
1741854594633.0234,-0.263362,0.610521,9.564836,-0.063685,-0.009593,-0.001865
1741854594842.0796,-0.150835,0.488417,9.425972,0.025847,-0.036772,-0.018386
1741854595043.6182,-0.124498,0.591368,9.449914,-0.00826,-0.010925,-0.007727
1741854595265.3047,-0.134075,0.593762,9.181764,0.046364,0.028511,-0.006395
