millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741854629654.5635,0.268151,1.496376,9.263166,-0.033574,-0.043966,-0.025314
1741854629864.9465,0.342371,1.503559,9.572019,-0.020784,0.001599,-0.00373
1741854630075.7102,0.196325,1.419762,9.217676,-0.024515,0.008793,-0.015455
1741854630290.4202,0.167594,1.458069,9.356541,-0.010925,0,-0.009859
1741854630481.4492,0.184354,1.422156,9.394848,-0.014655,-0.01279,-0.00373
1741854630669.8682,0.102951,1.407791,9.351752,-0.001332,0.00906,-0.005063
1741854630898.8547,0.179565,1.446098,9.392453,-0.018386,-0.020784,-0.007994
1741854631100.6797,0.150835,1.448492,9.361329,-0.00906,-0.014389,-0.006129
1741854631297.8064,0.208296,1.446098,9.244013,0.005862,0.009326,-0.00906
1741854631498.6567,0.095768,1.438915,9.382876,-0.003997,-0.012524,-0.002665
1741854631701.8923,0.177171,1.434127,9.411607,-0.016521,-0.019185,-0.006928
1741854631914.038,0.136469,1.465251,9.363723,-0.010392,-0.014389,-0.005862
1741854632118.948,0.158017,1.467646,9.435549,-0.009593,-0.021051,-0.009326
1741854632331.1938,0.126893,1.434127,9.387665,-0.001865,0.001332,-0.000266
1741854632561.3184,0.177171,1.460463,9.382876,-0.016521,-0.016521,-0.00826
1741854632732.079,0.162806,1.443704,9.356541,-0.010925,-0.012524,-0.007461
1741854632946.8594,0.158017,1.429338,9.358934,-0.008527,-0.003997,-0.012524
1741854633147.1035,0.270545,1.517924,9.464279,0.002931,-0.00826,-0.015988
1741854633347.0952,0.174777,1.479617,9.306262,-0.033041,-0.007194,-0.010658
1741854633562.835,0.158017,1.462857,9.378088,-0.013323,-0.014655,-0.006928
1741854633767.3604,0.143652,1.436521,9.404425,-0.011191,-0.014389,-0.007727
1741854633964.2114,0.038307,1.422156,9.471462,0.003464,-0.033841,-0.007194
1741854634163.7742,0.122104,1.47004,9.382876,-0.010392,-0.017853,-0.009593
1741854634378.5757,0.100556,1.450886,9.368511,-0.018386,-0.018119,-0.004796
1741854634579.6792,0.136469,1.446098,9.346964,-0.011991,-0.016254,-0.008527
1741854634800.6394,0.181959,1.438915,9.224859,-0.061819,-0.011458,-0.009859
1741854634990.2156,0.158017,1.45328,9.397242,-0.014123,-0.020518,-0.006129
1741854635196.2825,0.155623,1.403002,9.378088,-0.012524,-0.016521,-0.006662
1741854635396.2993,0.169988,1.438915,9.356541,-0.010392,-0.014655,-0.006928
1741854635607.4863,0.169988,1.417367,9.457097,-0.004263,-0.013856,-0.008793
