millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849478552.2388,8.990228,1.029507,3.61285,0.041302,-0.384772,-0.0437
1743849478953.1504,7.304709,1.87466,-1.92015,0.135096,-1.905473,0.105519
1743849479371.8489,11.20008,2.229002,-6.555324,-0.289378,-0.394631,0.341072
1743849479773.6199,8.880095,3.857059,-4.13718,-0.068481,1.402392,0.587283
1743849480220.683,7.110779,1.764527,3.928885,0.254205,1.230524,0.097525
1743849480607.0952,6.804321,0.775721,6.687006,-0.963795,0.900377,-0.216368
1743849480998.839,0.251391,-2.355895,9.627085,-0.145222,1.709623,0.615262
1743849481408.625,-3.928885,0.486023,8.3821,0.022916,0.053559,-0.230757
1743849481816.3142,-3.854665,-0.782904,8.544906,-0.040769,-0.074876,0.017587
1743849482227.6934,-3.524265,-0.627281,8.504205,0.005329,-0.038904,-0.022383
