time,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,temperature,label
1741003296.0190728,11.23838,3.275268,-5.032612,-1.216135,0.298971,-0.314426,35.82706,lying
1741003296.0763984,12.44267,6.782773,-4.807557,-1.317124,1.105286,-0.414349,35.83,lying
1741003296.1331089,8.616732,3.351882,-0.744597,-0.022116,1.745596,1.645139,35.82412,lying
1741003296.189657,12.79701,0.78051,-2.487576,-0.084202,1.025881,0.40449,35.82706,lying
1741003296.249842,10.60153,4.596867,-1.300052,-0.035972,0.671752,1.025614,35.84471,lying
1741003296.3149207,9.390059,3.610456,-0.749385,0.263798,0.810046,0.960597,35.82412,lying
1741003296.3859358,9.976639,0.718261,-3.148375,0.445525,0.577158,1.541752,35.84471,lying
1741003296.4563646,13.59188,-2.607286,2.794033,0.577691,0.046364,1.243847,35.85647,lying
1741003296.5878055,8.585608,0.215478,2.011129,1.372015,1.433302,1.111948,35.83883,lying
1741003296.6497705,10.71645,-0.924162,2.437297,0.844686,1.136196,0.461779,35.83588,lying
1741003296.9615812,7.864953,-2.980781,5.693412,-0.624855,1.11861,0.252606,35.85647,lying
1741003297.0222344,5.224148,-3.500323,5.635951,-0.18679,1.220665,0.433534,35.82117,lying
1741003297.0847306,6.167464,-2.875436,7.393295,-0.381041,1.070913,0.450322,35.83883,lying
1741003297.1416736,7.69257,-4.216189,7.026982,-0.259268,1.364821,0.637645,35.83294,lying
1741003297.1967506,5.207389,-4.718972,7.426814,0.14842,1.500983,0.475636,35.82117,lying
1741003297.2520974,2.870648,-3.857059,7.920019,0.205709,1.863639,0.514273,35.84177,lying
1741003297.3059723,2.92332,-2.956839,8.927979,0.210772,1.63155,0.659228,35.84765,lying
1741003297.3624473,1.194707,-4.534618,8.913613,0.14309,1.51857,0.716784,35.84471,lying
1741003297.4160595,0.577003,-3.58412,9.16261,0.150018,1.696034,0.486294,35.83,lying
1741003297.472245,0.057461,-4.156334,9.208099,0.279253,1.519902,0.361057,35.84471,lying
1741003297.5275073,-0.962469,-3.912126,11.06121,0.720781,1.561737,0.691204,35.84177,lying
1741003297.5809827,-2.3535,-3.61285,9.251195,0.567299,1.290478,0.214236,35.85353,lying
1741003297.6355288,-2.360683,-2.633622,8.899248,0.711988,1.138861,0.20491,35.83588,lying
1741003297.691714,-3.227384,-1.771709,9.279925,0.687473,0.634181,0.280585,35.82117,lying
1741003297.7475529,-3.217807,-1.848324,8.836999,0.526263,0.743963,0.101256,35.81529,lying
1741003297.803208,-3.244143,-1.216254,9.112331,0.533991,0.579023,0.157479,35.83883,lying
1741003297.8588822,-4.019865,-1.146823,8.779537,0.409553,0.452986,0.001599,35.82706,lying
1741003297.9172356,-4.13718,-0.600945,8.985439,0.209706,0.193985,-0.038104,35.84177,lying
1741003297.9740434,-3.466804,-1.043872,8.65025,0.078074,0.123372,-0.220897,35.82706,lying
1741003298.030959,-3.766079,-0.957681,8.635885,0.092995,0.005063,-0.177997,35.84177,lying
1741003298.1020176,-3.833117,-0.588974,8.590396,0.180662,0.026913,0.025047,35.83883,lying
1741003298.1610105,-3.375824,-0.967257,9.078813,0.20864,-0.086867,0.052227,35.84471,lying

1741003561.500155,7.874529,-0.545878,-0.411803,-0.159611,-1.047464,-0.076741,35.73294,lying
1741003561.5621364,8.190564,-0.215478,-0.94571,-0.420744,-1.123672,-0.241681,35.74471,lying
1741003561.6313276,8.681376,-0.548272,-2.080561,-0.654698,-1.154582,-0.352796,35.73882,lying
1741003561.7533922,9.751583,0.026336,-2.712631,-0.74796,-1.023216,-0.506012,35.75647,lying
1741003561.8163455,10.78827,0.430956,-3.825934,-0.476701,-0.722913,-0.360524,35.73,lying
1741003561.8840423,10.91756,-0.35913,-3.785233,-0.553443,-0.707724,-0.365054,35.73,lying
1741003561.94548,10.94629,1.331176,-5.051765,-0.699997,-0.175599,-0.269926,35.73882,lying
1741003562.0261445,12.08832,1.177947,-5.298368,-1.020018,0.206508,-0.273391,35.74765,lying
1741003562.3760197,12.06678,3.440468,-2.501941,-0.320288,0.414349,1.820738,35.74765,lying
1741003562.4568856,8.51857,-6.737284,-3.73256,0.268328,-0.92276,-0.156946,35.73,lying
1741003562.5222955,12.77067,-0.026336,-2.509123,-0.274723,-0.610199,-0.728775,35.73,lying
1741003562.5835025,10.29507,3.050213,-3.562572,0.237152,1.279553,-0.569963,35.73882,lying
1741003562.638655,8.030152,-0.754174,-1.431733,0.652833,1.036806,0.030643,35.73882,lying
1741003562.7367063,12.8832,0.134075,-1.096544,1.246778,0.425274,-0.313093,35.72706,lying
1741003562.8055837,10.94868,-2.351106,0.725443,0.992573,0.971256,0.95287,35.74765,lying
1741003562.86576,7.972692,0.416591,1.027112,0.81804,1.393332,0.623522,35.73882,lying
1741003562.9595525,9.605537,1.16837,1.527501,0.130833,0.901443,0.643773,35.73,lying
1741003563.0605521,8.884883,-1.280898,3.172317,-0.253672,1.067715,0.437265,35.74176,lying
1741003563.1449916,7.972692,-0.349553,4.036624,0.12577,0.982181,0.559305,35.72412,lying
1741003563.2355847,8.707711,-2.202666,5.214571,0.247011,1.06585,0.568364,35.74176,lying
1741003563.2968884,7.896077,-1.671153,5.590461,0.158279,1.081305,0.31709,35.74176,lying
1741003563.35402,7.623138,-1.695095,6.030994,0.149485,1.143124,0.333078,35.73294,lying
1741003563.4092522,6.361394,-2.214637,5.916072,-0.132965,1.137528,0.191054,35.74176,lying
1741003563.4721823,6.517017,-1.910573,7.041347,-0.135096,0.969657,-0.037571,35.74471,lying
1741003563.550838,5.681441,-2.669535,7.424419,-0.054891,1.30007,-0.193718,35.73294,lying
1741003563.6385918,5.755661,-2.240973,8.214506,0.050095,1.190821,-0.322153,35.73588,lying
1741003563.7190802,4.299986,-2.851494,7.884106,0.026113,1.878027,0.577158,35.74176,lying
1741003563.778046,2.329558,-2.815581,9.047688,-0.074876,1.636613,0.484162,35.73588,lying
1741003563.8390126,1.704672,-2.952051,9.011775,-0.075942,1.538554,0.466043,35.74176,lying
1741003563.8979986,0.081403,-2.640805,9.737218,-0.242747,1.562003,0.329614,35.73294,lying
1741003563.954206,-0.814029,-2.614468,9.318233,-0.158012,1.198548,0.231023,35.70941,lying
1741003564.0174751,-1.072602,-3.725378,10.73081,0.054891,1.115145,0.37358,35.73882,lying
1741003564.0813785,-1.850718,-2.523489,10.34535,0.194251,1.041069,0.535856,35.73,lying
1741003564.1383457,-2.420538,-2.255338,9.179369,0.49642,1.012025,0.482564,35.73588,lying
1741003564.1958098,-3.363853,-2.674323,8.183381,0.424475,0.782067,0.504946,35.73588,lying

1741003702.8640413,8.104373,0.373495,0.294487,0.193718,-1.395198,-0.401293,35.26823,lying
1741003702.9340403,7.503428,1.005565,-1.218649,0.262466,-1.467409,-0.383706,35.27706,lying
1741003702.9938867,8.415619,1.30484,-1.917756,0.232355,-1.528162,-0.306698,35.26529,lying
1741003703.0498853,8.087613,1.051055,-2.590526,0.163342,-1.453286,-0.288312,35.27706,lying
1741003703.1090221,8.09719,1.716643,-3.718195,0.165207,-1.315525,-0.192386,35.26529,lying
1741003703.1701124,9.174581,2.449268,-4.355053,-0.09113,-1.23159,-0.127103,35.25647,lying
1741003703.2281213,9.081207,2.090138,-5.456386,-0.35706,-0.972855,0.196649,35.27412,lying
1741003703.286906,9.646238,2.054225,-5.3678,-0.43087,-0.869201,0.408753,35.25353,lying
1741003703.3427875,9.615114,0.577003,-6.004658,-0.421277,-0.558505,0.418346,35.25647,lying
1741003703.3972287,9.92636,1.338359,-6.950367,-0.662426,-0.454319,0.383972,35.26529,lying
1741003703.459905,10.5273,0.253785,-6.959944,-0.437265,-0.140959,0.302968,35.27118,lying
1741003703.5642514,12.44267,2.837129,-7.184999,-0.163342,0.511874,0.766346,35.25941,lying
1741003703.6216462,11.32457,0.730232,-6.083666,-0.198781,0.568897,0.725311,35.23588,lying
1741003703.7108543,9.356541,-0.143652,-6.014235,-0.182527,0.745029,0.31336,35.26235,lying
1741003703.767671,10.59674,1.900996,-5.327099,0.094328,0.585685,0.40449,35.25647,lying
1741003703.8368943,10.95108,-0.134075,-5.099649,0.237951,0.904374,0.330413,35.24176,lying
1741003703.893883,11.77708,0.232238,-4.127604,0.136429,1.477002,0.719449,35.25353,lying
1741003703.9818327,10.87207,-1.632846,-2.317587,-0.044233,1.132732,0.48736,35.25941,lying
1741003704.0607665,10.06283,-1.623269,-0.914585,-0.221963,0.885988,-0.022383,35.27118,lying
1741003704.1639035,9.5385,-0.418985,-0.754174,-0.055957,0.898778,0.013856,35.25647,lying
1741003704.2327528,9.734824,-1.029507,-0.519542,0.216368,0.947008,-0.150818,35.25059,lying
1741003704.3245766,10.11071,-0.466869,-0.126893,0.251274,1.013357,-0.298438,35.26529,lying
1741003704.4062166,12.36366,2.061408,2.72939,-0.172668,0.897446,-0.411951,35.25941,lying
1741003704.4652066,10.57998,-0.301669,3.25372,-0.340806,1.235054,-0.155614,35.26529,lying
1741003704.5470953,8.027759,-1.036689,2.928109,-0.245945,1.13513,0.189188,35.26823,lying
1741003704.6380813,8.66701,-0.629675,3.742137,-0.240349,1.141259,0.393832,35.26529,lying
1741003704.7045355,8.137892,-1.101333,4.795586,-0.228092,1.232123,0.181727,35.25647,lying
1741003704.7665396,7.508216,-1.125275,5.463568,-0.331479,1.284616,0.007727,35.25647,lying
1741003704.831879,6.768408,-1.256956,5.767632,-0.242214,1.281418,0.191853,35.29176,lying
1741003704.89693,6.605602,-1.206678,7.062895,-0.27419,1.367219,0.157746,35.25941,lying
1741003704.957735,5.535394,-1.723825,7.046135,-0.163075,1.600374,0.466309,35.27706,lying
1741003705.0190904,4.951209,-2.0231,8.324639,-0.27792,1.546015,0.351464,35.28588,lying
1741003705.074746,3.787627,-2.537854,8.312668,-0.310695,1.63155,0.482564,35.28588,lying
1741003705.1313992,3.038242,-2.434903,8.51857,-0.276588,1.552943,0.49642,35.27412,lying
1741003705.1865077,2.492364,-3.193865,9.210494,-0.19585,1.725611,0.524398,35.26529,lying
1741003705.2459288,1.582567,-3.095703,9.366117,-0.184925,1.78743,0.682677,35.28294,lying
1741003705.308675,-0.605733,-2.908955,9.746795,-0.086334,1.83566,0.638711,35.28294,lying
1741003705.3641717,-1.412579,-3.971981,9.514558,0.134031,1.741599,0.621391,35.27706,lying
1741003705.4228728,-3.081338,-2.863465,12.13381,0.4354,1.352297,0.78713,35.29176,lying
1741003705.498442,-3.239355,-1.489193,9.31105,0.464711,1.219865,0.202511,35.27706,lying
1741003705.55765,-4.623203,-2.355895,8.564059,0.496953,1.190554,0.685874,35.30353,lying

1741003801.982166,7.297527,-0.363919,0.574608,0.183326,-1.009093,-0.098858,35.44176,lying
1741003802.0379236,7.050924,-0.560243,0.488417,0.101256,-1.238251,-0.063418,35.45647,lying
1741003802.1061487,6.995857,-0.155623,-1.027112,0.102588,-1.369351,-0.273657,35.46529,lying
1741003802.1591606,7.613562,0.373495,-1.884237,-0.000266,-1.476735,-0.377044,35.46235,lying
1741003802.2295709,8.710106,0.217872,-2.355895,-0.197982,-1.27076,-0.500949,35.44765,lying
1741003802.2967403,8.834604,1.278504,-3.548207,-0.323752,-1.148187,-0.564101,35.44471,lying
1741003802.360682,9.545682,0.871489,-3.859453,-0.321887,-0.865204,-0.30057,35.44471,lying
1741003802.428642,10.87207,1.908179,-5.324705,-0.828432,-0.353063,-0.284582,35.44471,lying
1741003802.5025997,11.64779,2.631228,-5.401319,-0.928089,0.002931,-0.20944,35.46529,lying
1741003802.5625653,12.24395,3.241749,-4.556166,-0.941945,0.386637,0.148953,35.44176,lying
1741003802.620158,10.85771,1.034295,-4.192247,-0.84442,0.666689,0.583819,35.43882,lying
1741003802.682585,11.57118,3.574543,-3.265691,-0.382374,0.596609,0.983513,35.46529,lying
1741003802.7501748,11.61906,0.794875,-2.928109,-0.338674,0.231822,1.23985,35.45353,lying
1741003802.8041582,11.48499,0.634463,-2.949656,-0.199314,0.279253,1.342438,35.45059,lying
1741003802.86222,9.78989,-1.699883,-3.722984,-0.318423,0.50015,0.891583,35.43588,lying
1741003802.922775,12.60787,1.628057,-2.600103,0.13483,0.513207,1.316591,35.44765,lying
1741003802.9758072,8.698134,-4.560954,-3.445256,0.342671,0.479632,0.774606,35.45941,lying
1741003803.043058,11.1498,-3.816358,-1.798046,0.958732,0.919296,1.022949,35.43294,lying
1741003803.0974355,9.677363,-3.727772,-1.407791,1.002432,0.648836,0.449522,35.44176,lying
1741003803.1534803,10.65899,-3.883395,-2.018312,0.574227,0.69147,0.345335,35.42706,lying
1741003803.215646,10.05565,-3.739743,-1.285686,0.681345,0.918763,0.061286,35.45647,lying
1741003803.26948,9.950302,-3.145981,-1.25935,0.702395,0.984579,-0.055424,35.45059,lying
1741003803.332529,12.31338,-3.32794,2.451663,0.713054,1.071979,0.359191,35.43588,lying
1741003803.3874521,6.777985,-4.503493,2.360683,0.932885,1.497253,0.087133,35.44176,lying
1741003803.4455662,6.612785,-1.886631,2.664747,0.801519,1.564401,0.147887,35.43294,lying
1741003803.5017974,7.927202,-1.970428,4.307169,0.320288,1.329381,0.055158,35.43588,lying
1741003803.556232,7.924808,-2.56419,4.836287,0.203844,1.379743,-0.015988,35.44765,lying
1741003803.6097648,7.070077,-2.391808,4.999093,0.061819,1.357093,-0.094328,35.44176,lying
1741003803.6655393,7.331046,-2.671929,5.987898,-0.128435,1.419979,-0.072211,35.44176,lying
1741003803.72116,6.26802,-2.983175,6.476315,-0.142291,1.473005,-0.10845,35.44471,lying
1741003803.7804184,5.439626,-2.396596,6.816292,-0.151884,1.580389,0.001066,35.43294,lying
1741003803.8394983,4.388572,-3.55539,7.793127,-0.151617,1.922527,0.313093,35.45059,lying
1741003803.8959887,3.557784,-3.787627,8.717288,-0.016787,1.907072,0.402358,35.46529,lying
1741003803.951148,2.686294,-3.318364,8.995016,-0.005063,1.753856,0.499884,35.45059,lying
1741003804.0061195,1.786075,-3.993528,9.425972,0.174799,1.878827,0.6086,35.45059,lying
1741003804.0630834,0.866701,-2.995146,9.543288,0.171868,1.725078,0.590747,35.46824,lying
1741003804.138041,-0.794875,-3.009511,9.92636,0.144956,1.736536,0.644573,35.45647,lying
1741003804.1930087,-2.77488,-3.397372,10.55843,0.391167,1.533758,0.540386,35.45647,lying
1741003804.2497928,-3.131616,-2.806004,9.411607,0.644306,1.143124,0.399694,35.45941,lying
1741003804.3071716,-3.44765,-2.882619,8.298303,0.666156,1.090098,0.509476,35.44765,lying
1741003804.3603666,-3.945644,-1.06542,9.109938,0.620058,0.790061,0.583286,35.46235,lying
1741003804.4141998,-4.31914,-0.847547,8.475474,0.484429,0.521467,0.333877,35.46529,lying
1741003804.4693196,-4.359841,-1.472434,8.607155,0.255538,0.48283,0.449522,35.47118,lying
1741003804.524111,-4.158728,-0.148441,8.66701,0.309629,0.462312,0.535323,35.45353,lying
1741003804.5843492,-4.443638,-0.78051,8.190564,0.178796,0.455651,0.179063,35.47118,lying
1741003804.642907,-5.066131,-0.349553,8.056489,0.198248,0.496153,-0.132165,35.45647,lying
1741003804.6998587,-5.109226,-0.483629,8.214506,0.132432,0.144956,-0.193452,35.46529,lying
1741003804.7536576,-4.520253,-0.505177,8.06846,0.233688,-0.01279,-0.249409,35.45941,lying
