millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849550831.279,6.639122,1.204283,0.205901,0.456717,-1.176698,0.068747
1743849551213.1733,9.5385,1.958457,-6.962338,-0.154815,-0.915565,-0.075409
1743849551654.3342,11.01572,3.095703,-7.575254,0.130567,1.274757,-0.046098
1743849552058.0215,9.126697,0.878672,1.953669,-0.059155,1.86204,-0.192119
1743849552485.556,5.336676,-0.725443,7.716512,-0.451654,1.484729,0.285115
1743849552986.5642,-2.908955,-0.483629,9.619903,0.094861,1.199614,0.255005
1743849553296.4124,-3.881001,-1.122881,8.513782,-0.03091,0.055158,0.017853
1743849553713.5496,-3.813963,-1.21386,8.267179,-0.006395,0.027179,-0.018652
1743849554110.997,-3.876213,-1.283292,8.374918,-0.008793,-0.038371,0.005862
1743849554536.6255,-3.756502,-1.254562,8.396465,0.002398,-0.038637,-0.015721
