millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849462562.5293,6.47871,0.457293,-0.332794,0.300303,-1.223063,-0.020251
1743849462977.418,9.847352,1.067814,-7.000646,-0.213969,-0.487093,-0.056224
1743849463394.382,11.21923,-1.659182,-6.107608,-0.179329,1.409054,0.134297
1743849463833.0894,11.26711,-0.76375,0.916979,-0.021583,1.199614,0.555841
1743849464216.0825,6.967127,-0.42138,6.114791,-0.2606,1.612631,-0.308564
1743849464615.1333,1.932121,-2.715025,9.651027,0.126037,1.891884,0.178263
1743849465039.0562,-4.103662,1.055843,8.616732,-0.074876,0.472438,-0.045832
1743849465434.0178,-3.512294,-0.591368,8.537724,-0.00826,0.016521,-0.009326
1743849465857.5884,-3.756502,-0.565032,8.494628,-0.017587,-0.049562,-0.016787
1743849466370.2947,-3.6751,-0.579397,8.492233,-0.007727,-0.01732,-0.022383
