millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849603050.8833,8.851364,1.034295,1.620875,0.015721,-0.59208,-0.146821
1743849603490.08,7.879318,0.799663,-3.260903,0.060487,-1.272358,0.034907
1743849603902.3528,11.60948,1.280898,-5.695806,-0.547847,0.293908,0.088466
1743849604280.9624,11.04685,1.714248,-4.5418,0.349865,1.254505,-0.118576
1743849604690.9307,7.247249,-1.405396,3.102885,0.051161,1.75279,-0.050628
1743849605100.2993,3.567361,-2.925714,7.867347,-0.346934,1.599841,0.218766
1743849605509.4458,-2.669535,-2.054225,9.423578,0.168404,0.890784,0.154548
1743849606096.4958,-3.126827,-1.35033,8.707711,0.006928,-0.058355,-0.061819
1743849606533.264,-3.210624,-1.534683,8.542512,-0.002931,0.071678,-0.020518
1743849606943.1042,-3.574543,-1.474828,8.508993,-0.02638,0.075409,-0.049296
