millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743849501476.3677,9.277532,0.658405,2.358289,0.080472,-0.462845,-0.061286
1743849501892.13,8.185776,1.556231,-3.098097,-0.146021,-1.941979,-0.032242
1743849502325.1382,9.126697,2.346318,-8.264784,-0.01359,-0.210505,0.356793
1743849502721.5657,10.79546,1.491588,-6.217742,-0.387969,1.430104,0.016254
1743849503148.046,9.976639,-1.04866,0.737414,-0.006662,1.854579,0.239017
1743849503581.1887,6.50744,-1.537078,6.988675,-0.210239,1.26996,0.252873
1743849503937.4736,-1.714248,-1.482011,10.80982,0.102322,1.592913,0.754355
1743849504346.943,-3.785233,-0.670376,8.662222,0.103121,0.359458,-0.07008
1743849504755.579,-4.048595,-0.890643,8.286332,0.000266,-0.047697,0.007994
1743849505168.4465,-3.86903,-0.957681,8.374918,-0.034374,-0.02185,-0.015721
