millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741854570178.2898,-0.191536,0.246603,9.583989,-0.046897,-0.146821,0.003464
1741854570369.2222,-0.172383,0.110133,9.469068,-0.033841,-0.016254,0.005862
1741854570572.6365,-0.083797,0.064643,9.507375,-0.003997,-0.022649,-0.012524
1741854570783.6765,-0.172383,0.1652,9.516952,0.003198,-0.022116,-0.005329
1741854570999.091,-0.067038,0.107739,9.528923,-0.006129,-0.006395,-0.011458
1741854571204.8315,-0.11971,0.179565,9.593566,-0.00453,-0.008527,-0.00826
1741854571408.0205,-0.203507,0.23942,9.435549,-0.009593,0.03544,-0.010658
1741854571600.1782,-0.191536,0.126893,9.471462,-0.007727,0.00826,-0.009326
1741854571813.5078,-0.201113,0.217872,9.483433,-0.010392,-0.011724,-0.000533
1741854572021.6904,-0.153229,0.112527,9.603143,0.018386,-0.049828,-0.009326
1741854572216.6504,-0.155623,0.23942,9.514558,-0.022649,-0.001865,-0.008527
1741854572472.4521,-0.19393,0.237026,9.454702,-0.000799,-0.014123,-0.009859
1741854572731.6086,-0.23942,0.138864,9.607931,0.007727,-0.019718,-0.005329
1741854572940.4492,-0.186748,0.248997,9.564836,-0.026646,0.003198,-0.011458
1741854573140.7268,-0.277727,0.23942,9.478644,-0.018386,-0.00453,-0.005596
1741854573352.3315,-0.292093,0.184354,9.572019,-0.00453,-0.015721,-0.013323
1741854573550.6184,-0.323217,0.263362,9.437943,-0.002665,0.010392,-0.00453
1741854573763.1594,-0.251391,0.25618,9.509769,-0.011724,-0.017587,-0.009859
1741854573954.94,-0.246603,0.251391,9.466674,-0.013856,-0.018652,-0.008527
1741854574170.5664,-0.263362,0.220267,9.61272,-0.037571,-0.045032,-0.008793
1741854574372.3733,-0.248997,0.237026,9.5385,-0.016521,-0.017054,-0.011458
1741854574568.3357,-0.232238,0.227449,9.464279,-0.014922,-0.014123,-0.006928
1741854574782.908,-0.258574,0.215478,9.507375,-0.009593,-0.018652,-0.008793
1741854574978.6694,-0.270545,0.184354,9.445126,-0.007194,0.002132,0.000799
1741854575183.2427,-0.205901,0.23942,9.485827,-0.011724,-0.01279,-0.007194
1741854575400.6257,-0.246603,0.229843,9.497798,-0.013057,-0.015721,-0.007994
1741854575601.0203,-0.23942,0.258574,9.471462,-0.009593,-0.014922,-0.006928
1741854575801.3152,-0.208296,0.19393,9.639056,0.011458,-0.038371,-0.009326
1741854576009.0513,-0.21069,0.270545,9.500193,-0.027179,0.001332,-0.008527
1741854576192.6792,-0.227449,0.260968,9.471462,-0.011191,-0.006129,-0.00826
