millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731483594.585,9.325416,-0.624887,3.356671,-0.029844,-0.02185,-0.03011
1743731483797.5237,9.49301,-0.361524,3.303998,-0.010925,0.001599,-0.084735
1743731484014.8247,9.299079,-0.550666,3.227384,-0.010658,0.017054,0.003997
1743731484222.7227,9.502586,-0.679953,3.260903,0.06555,-0.017587,0.045032
1743731484425.0793,9.928755,-0.395043,3.37343,0.046897,-0.058622,-0.001599
1743731484623.0076,9.390059,-0.715866,3.275268,0.022649,0.046364,-0.007727
1743731484843.0447,9.052477,-0.349553,2.885013,0.124971,-0.05276,0.067948
1743731485025.7783,9.603143,-0.265756,3.289633,-0.014922,-0.01732,-0.037571
1743731485252.9573,9.804255,-0.687136,3.143587,0.053559,-0.143623,0.024781
1743731485435.6533,9.82341,-0.562637,2.798822,-0.047963,-0.019718,-0.051161
