millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731522275.5896,9.509769,-0.260968,3.416526,0.052493,0.015455,-0.025314
1743731523297.9902,9.507375,-0.553061,3.866636,-0.038637,-0.014922,0.018386
1743731524187.4365,10.00537,-0.244209,3.600879,-0.466309,-0.028245,-0.189188
1743731524861.7502,9.52174,-0.316035,3.22499,-0.184392,-0.152949,-0.174799
1743731524977.6848,9.0429,-0.299275,2.592921,-0.099124,-0.097259,0.00453
1743731525974.3354,10.22324,-0.603339,1.180341,0.179063,-0.286181,0.118043
1743731526786.109,10.43154,-1.012747,-0.251391,0.049828,-0.088732,-0.018652
1743731527905.2283,10.15141,-0.938527,0.533907,-0.019452,0.022116,-0.015721
1743731528834.7195,10.09874,-0.888249,2.013524,0.315225,0.131366,0.072211
1743731529998.9685,9.794679,-1.441309,2.573767,-0.031176,0.051161,-0.065816
