millis,accX,accY,accZ,gyroX,gyroY,gyroZ
34088,1.0,0.04,-0.17,-8.18,-17.72,-14.85
34193,1.03,0.07,-0.15,-8.2,-17.9,-14.79
34298,1.0,0.05,-0.18,-8.2,-17.61,-14.93
34403,1.03,0.07,-0.16,-8.21,-17.95,-14.87
34508,0.98,0.06,-0.18,-8.24,-17.69,-14.95
34613,1.04,0.06,-0.18,-8.27,-18.09,-14.95
34718,0.99,0.07,-0.17,-8.29,-17.89,-15.03
34823,1.01,0.04,-0.17,-8.32,-18.05,-14.99
34928,1.02,0.08,-0.17,-8.31,-17.97,-15.09
35033,0.98,0.04,-0.16,-8.31,-17.92,-15.08
35137,1.02,0.08,-0.17,-8.32,-17.84,-15.2
35242,0.98,0.05,-0.16,-8.3,-17.82,-15.17
35348,1.06,0.08,-0.17,-8.3,-18.06,-15.05
35452,0.96,0.04,-0.17,-8.29,-17.98,-15.09
35558,1.05,0.07,-0.16,-8.3,-18.29,-14.9
35663,0.97,0.06,-0.19,-8.28,-18.07,-15.04
35768,1.02,0.06,-0.16,-8.29,-18.34,-14.98
35872,0.99,0.05,-0.17,-8.3,-18.12,-15.16
35977,1.02,0.07,-0.16,-8.34,-18.25,-15.07
36082,1.02,0.07,-0.18,-8.35,-18.04,-15.26
36187,0.99,0.06,-0.16,-8.38,-18.18,-15.15
36293,1.04,0.08,-0.18,-8.37,-18.1,-15.11
36397,0.99,0.05,-0.17,-8.39,-18.22,-15.03
36504,1.0,0.08,-0.17,-8.39,-18.16,-14.97
36608,0.98,0.04,-0.18,-8.39,-18.09,-15.12
36713,1.03,0.08,-0.16,-8.43,-18.29,-14.97
36819,0.99,0.04,-0.18,-8.44,-18.23,-15.12
36923,1.03,0.08,-0.15,-8.5,-18.5,-15.02
37028,0.99,0.05,-0.17,-8.51,-18.24,-15.06
37132,1.04,0.09,-0.17,-8.53,-18.47,-14.97
47781,1.05,0.08,-0.16,-9.77,-19.14,-15.12
47886,0.96,0.03,-0.17,-9.82,-18.91,-15.19
47991,1.05,0.08,-0.16,-9.83,-19.1,-15.12
48096,0.97,0.04,-0.18,-9.87,-18.92,-15.27
48201,1.03,0.06,-0.15,-9.87,-19.09,-15.14
48306,1.01,0.07,-0.18,-9.89,-18.88,-15.33
48411,0.99,0.06,-0.16,-9.89,-19.06,-15.12
48516,1.03,0.06,-0.18,-9.88,-18.96,-15.3
48620,1.01,0.07,-0.16,-9.87,-19.11,-15.06
48725,1.01,0.05,-0.17,-9.86,-18.88,-15.15
48830,1.0,0.05,-0.17,-9.88,-19.14,-15.17
55741,1.04,0.09,-0.17,-10.64,-18.83,-14.97
55846,0.99,0.05,-0.17,-10.68,-18.83,-15.17
55951,1.02,0.09,-0.16,-10.72,-18.63,-15.1
56056,1.0,0.04,-0.18,-10.75,-18.39,-15.34
56161,1.02,0.08,-0.16,-10.79,-18.33,-15.22
56266,0.99,0.04,-0.18,-10.84,-18.14,-15.35
56371,1.03,0.07,-0.17,-10.87,-18.32,-15.2
56476,0.98,0.04,-0.17,-10.85,-18.08,-15.2
56581,1.04,0.07,-0.16,-10.91,-18.45,-15.21
56685,0.96,0.04,-0.16,-10.92,-18.23,-15.28
56790,1.03,0.06,-0.17,-10.96,-18.63,-15.25
56894,0.97,0.05,-0.18,-10.96,-18.44,-15.46
57000,1.02,0.05,-0.17,-10.97,-18.65,-15.25
57105,1.01,0.06,-0.18,-10.98,-18.48,-15.42
57210,1.0,0.05,-0.16,-11.02,-18.59,-15.31
57315,1.03,0.07,-0.18,-10.99,-18.58,-15.46
57420,0.97,0.04,-0.16,-11.0,-18.57,-15.41
57525,1.05,0.08,-0.17,-11.0,-18.7,-15.45
23295,1.04,0.08,-0.15,-2.47,5.92,-0.85
23400,1.0,0.04,-0.17,-2.5,6.14,-1.09
23506,1.03,0.07,-0.15,-2.54,6.07,-0.96
23610,1.0,0.05,-0.18,-2.56,6.26,-1.21
23715,1.01,0.07,-0.16,-2.55,6.24,-1.12
23820,1.0,0.04,-0.17,-2.54,6.39,-1.26
23925,1.01,0.05,-0.17,-2.56,6.1,-1.24
24030,1.0,0.07,-0.16,-2.56,6.22,-1.19
24134,1.03,0.07,-0.16,-2.57,5.98,-1.22
24239,0.99,0.06,-0.16,-2.56,6.27,-1.29
24343,1.04,0.07,-0.17,-2.55,6.14,-1.25
24448,0.99,0.06,-0.18,-2.56,6.44,-1.38
24553,1.01,0.05,-0.16,-2.53,6.23,-1.23
24658,1.01,0.07,-0.17,-2.57,6.37,-1.36
24763,1.0,0.05,-0.15,-2.58,6.21,-1.11
24868,1.02,0.07,-0.16,-2.58,6.18,-1.29
24973,0.98,0.06,-0.15,-2.61,6.11,-1.26
25078,1.03,0.08,-0.16,-2.62,6.15,-1.28
25183,0.99,0.05,-0.17,-2.63,6.14,-1.36
25288,1.02,0.08,-0.16,-2.63,6.16,-1.31
25392,1.01,0.04,-0.17,-2.63,6.04,-1.34
25497,1.01,0.08,-0.15,-2.62,6.16,-1.23
25602,1.01,0.04,-0.16,-2.62,6.11,-1.29
25707,1.03,0.08,-0.16,-2.64,6.14,-1.28
25812,0.99,0.04,-0.17,-2.65,6.14,-1.32
25917,1.05,0.08,-0.16,-2.67,6.13,-1.37
26022,0.97,0.04,-0.17,-2.67,6.33,-1.41
26127,1.04,0.08,-0.16,-2.66,6.08,-1.37
26232,0.97,0.04,-0.17,-2.66,6.29,-1.37
26337,1.05,0.08,-0.15,-2.67,6.02,-1.24
31015,1.03,0.07,-0.16,-3.17,5.97,-1.58
31120,0.99,0.05,-0.17,-3.18,6.17,-1.77
31224,1.04,0.09,-0.14,-3.17,6.12,-1.6
31330,1.01,0.05,-0.17,-3.19,6.33,-1.84
31434,1.02,0.07,-0.16,-3.2,6.31,-1.73
31539,1.0,0.05,-0.16,-3.23,6.55,-1.87
31644,1.03,0.07,-0.17,-3.26,6.44,-1.87
31749,0.99,0.05,-0.17,-3.24,6.73,-1.9
31854,1.01,0.05,-0.18,-3.26,6.5,-1.91
31958,0.98,0.06,-0.16,-3.24,6.77,-1.89
32063,1.03,0.06,-0.17,-3.23,6.44,-1.76
32168,1.0,0.06,-0.17,-3.2,6.57,-1.8
32273,1.02,0.06,-0.15,-3.21,6.28,-1.63
32378,1.0,0.06,-0.17,-3.23,6.32,-1.78
32482,1.0,0.06,-0.16,-3.23,6.19,-1.66
32587,1.02,0.06,-0.17,-3.23,6.42,-1.9
32692,1.01,0.06,-0.16,-3.24,6.47,-1.87
32797,1.01,0.06,-0.16,-3.24,6.61,-2.03
32902,1.0,0.05,-0.17,-3.28,6.51,-1.98
33007,1.01,0.07,-0.16,-3.25,6.6,-1.97
33112,0.99,0.04,-0.17,-3.27,6.33,-2.08
33217,1.01,0.08,-0.15,-3.27,6.36,-1.88
33323,0.99,0.04,-0.17,-3.28,6.34,-1.91
33428,1.03,0.09,-0.15,-3.28,6.19,-1.77
33533,0.99,0.05,-0.16,-3.27,6.23,-1.83
33638,1.04,0.09,-0.17,-3.29,6.08,-1.77
33743,0.99,0.04,-0.17,-3.3,6.34,-1.7
33848,1.04,0.07,-0.16,-3.31,6.12,-1.7
33953,0.97,0.05,-0.17,-3.32,6.39,-1.76
34058,1.04,0.07,-0.16,-3.31,6.05,-1.68
145493,0.99,0.05,-0.17,-15.81,16.34,-12.67
145597,1.02,0.08,-0.15,-15.77,16.18,-12.42
145702,1.01,0.05,-0.16,-15.8,16.16,-12.55
145808,1.01,0.07,-0.16,-15.79,16.02,-12.34
145913,1.01,0.06,-0.16,-15.77,15.97,-12.46
146018,1.0,0.06,-0.16,-15.8,15.82,-12.35
146122,1.0,0.06,-0.16,-15.81,15.89,-12.3
146227,1.03,0.07,-0.17,-15.85,15.67,-12.35
146332,1.01,0.07,-0.15,-15.86,15.84,-12.25
146437,1.02,0.05,-0.16,-15.89,15.67,-12.33
146543,1.0,0.08,-0.16,-15.91,15.81,-12.3
146647,1.01,0.05,-0.16,-15.95,15.73,-12.41
146752,1.02,0.08,-0.16,-15.98,15.84,-12.51
146857,1.0,0.03,-0.17,-16.02,16.04,-12.49
146962,1.04,0.07,-0.17,-16.07,16.15,-12.69
147067,0.98,0.04,-0.17,-16.08,16.5,-12.76
147172,1.04,0.07,-0.18,-16.1,16.47,-12.88
147278,0.97,0.04,-0.18,-16.11,16.65,-12.84
147382,1.02,0.07,-0.17,-16.09,16.38,-12.72
147487,0.99,0.06,-0.17,-16.07,16.33,-12.76
147592,1.01,0.07,-0.17,-16.06,16.02,-12.49
147697,1.01,0.06,-0.17,-16.05,15.87,-12.58
147803,1.0,0.06,-0.17,-16.05,15.68,-12.3
147908,1.02,0.07,-0.17,-16.05,15.5,-12.43
148014,0.99,0.06,-0.17,-16.05,15.3,-12.34
148118,1.03,0.08,-0.15,-16.02,15.11,-12.24
148223,1.0,0.05,-0.16,-16.02,14.95,-12.27
148328,1.02,0.08,-0.14,-16.01,14.84,-12.12
148433,1.0,0.05,-0.16,-16.02,14.74,-12.27
148538,1.02,0.08,-0.16,-15.99,14.67,-12.14
155312,1.0,0.05,-0.17,-16.68,15.42,-13.46
155416,1.02,0.07,-0.17,-16.7,15.21,-13.46
155521,0.99,0.06,-0.15,-16.71,15.37,-13.41
155626,1.02,0.05,-0.15,-16.73,15.01,-13.37
155731,1.0,0.07,-0.16,-16.72,15.13,-13.28
155836,1.02,0.06,-0.15,-16.73,14.95,-13.27
155941,1.01,0.07,-0.16,-16.75,14.98,-13.36
156046,1.0,0.04,-0.15,-16.77,15.01,-13.32
156151,1.04,0.09,-0.16,-16.82,15.0,-13.4
156256,0.99,0.05,-0.15,-16.85,15.24,-13.4
156361,1.04,0.08,-0.17,-16.89,15.2,-13.46
156466,0.99,0.04,-0.17,-16.9,15.47,-13.57
156571,1.04,0.08,-0.15,-16.91,15.41,-13.54
156675,0.99,0.05,-0.16,-16.96,15.57,-13.71
156780,1.03,0.07,-0.14,-16.97,15.62,-13.65
156885,1.0,0.05,-0.16,-16.99,15.86,-13.92
156990,1.02,0.08,-0.16,-17.01,15.97,-13.84
157095,1.01,0.05,-0.16,-17.04,16.15,-14.11
157200,1.01,0.07,-0.17,-17.07,16.22,-14.05
157305,1.02,0.06,-0.17,-17.08,16.51,-14.09
157410,0.99,0.05,-0.18,-17.1,16.46,-14.15
157515,1.0,0.07,-0.16,-17.1,16.63,-14.01
157620,0.99,0.05,-0.18,-17.11,16.44,-14.08
157725,1.01,0.07,-0.16,-17.06,16.35,-13.9
157830,1.0,0.04,-0.15,-17.08,16.12,-13.9
157936,1.02,0.08,-0.15,-17.08,16.0,-13.83
158042,1.01,0.07,-0.16,-17.06,15.98,-13.83
158147,1.01,0.07,-0.16,-17.06,15.78,-13.86
158252,1.01,0.07,-0.15,-17.08,15.92,-13.86
158357,1.01,0.05,-0.17,-17.13,15.85,-14.05
35883,1.0,-0.01,-0.15,-2.86,16.79,-41.29
35987,1.02,0.02,-0.14,-2.89,16.87,-41.81
36092,1.0,-0.01,-0.13,-2.88,16.57,-41.34
36199,1.03,-0.01,-0.13,-2.92,16.85,-41.93
36303,1.0,0.01,-0.13,-2.92,16.65,-41.44
36407,1.01,-0.01,-0.14,-2.93,16.85,-41.61
36512,1.03,0.01,-0.14,-2.93,16.87,-41.7
36617,1.01,-0.01,-0.14,-2.91,16.89,-41.59
36721,1.02,0.01,-0.15,-2.92,16.9,-41.88
36826,1.01,-0.0,-0.14,-2.93,16.73,-41.44
36932,1.02,0.01,-0.14,-2.98,16.95,-41.92
37038,1.01,-0.01,-0.14,-2.99,16.85,-41.75
37143,1.0,-0.0,-0.14,-3.01,16.89,-41.79
37248,1.02,0.0,-0.15,-3.02,16.75,-41.91
37353,1.01,-0.01,-0.13,-3.06,16.83,-41.81
37458,1.03,0.01,-0.15,-3.08,17.01,-42.24
37563,1.0,-0.01,-0.13,-3.07,16.85,-41.74
37667,1.01,-0.01,-0.16,-3.09,16.91,-42.07
37772,1.01,0.01,-0.13,-3.09,16.74,-41.71
37876,1.0,-0.01,-0.15,-3.1,16.8,-41.81
37981,1.02,-0.0,-0.13,-3.11,16.78,-42.0
38086,1.0,0.0,-0.13,-3.12,16.71,-41.68
38191,1.03,-0.0,-0.13,-3.1,16.8,-42.11
38296,1.0,0.02,-0.14,-3.13,16.82,-41.55
38400,1.02,-0.01,-0.13,-3.12,17.07,-41.75
38506,1.01,0.02,-0.15,-3.14,17.09,-41.59
38611,1.02,-0.02,-0.14,-3.12,17.12,-41.62
38715,1.03,0.01,-0.14,-3.16,17.1,-41.92
38820,1.0,-0.01,-0.13,-3.17,16.86,-41.58
38924,1.02,0.01,-0.14,-3.21,16.92,-42.0
45379,1.03,0.01,-0.14,-3.51,17.61,-42.82
45484,1.01,-0.01,-0.14,-3.48,17.53,-42.41
45589,1.02,-0.0,-0.14,-3.52,17.72,-42.79
45694,1.01,0.01,-0.16,-3.51,17.44,-42.45
45798,1.0,-0.01,-0.14,-3.53,17.37,-42.3
45903,1.02,-0.0,-0.15,-3.5,17.4,-42.66
46008,1.01,-0.0,-0.12,-3.53,17.48,-42.23
