millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731511342.5715,9.672575,-0.40462,3.136404,0.01279,-0.002132,-0.011191
1743731511549.3909,9.662998,-0.368707,3.071761,-0.013323,-0.015721,-0.011991
1743731511751.8003,9.61272,-0.373495,3.081338,-0.06102,-0.084202,-0.026913
1743731511956.662,9.469068,-0.35913,2.846706,0.074077,-0.002132,0.031443
1743731513059.6165,10.26873,-0.282516,2.875436,-0.057556,-0.00826,-0.048763
1743731513924.111,9.928755,-0.399832,2.099715,0.086867,-0.148686,0.098858
1743731514020.1536,10.20648,-0.383072,1.884237,-0.032775,-0.027712,0.027712
1743731514702.9934,9.763555,-0.826,2.442086,-0.077274,0.061553,0.00906
1743731515722.0847,9.940725,-0.383072,2.255338,0.007994,-0.017054,-0.037038
1743731516444.2083,9.91439,-0.529119,2.331953,0.002398,0.035972,0.001865
