millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731560277.4453,9.289502,-1.429338,3.655946,0.015988,0.13483,-0.059421
1743731560636.8142,9.648633,-0.921768,3.883395,-0.055424,-0.095926,-0.007994
1743731560743.7185,9.682152,-0.622492,3.701436,-0.103387,-0.044766,0.023182
1743731561710.4631,9.461885,-1.012747,3.275268,0.015188,-0.163608,0.027979
1743731562467.4802,10.15141,-1.089362,3.507505,0.050894,-0.05276,-0.034907
1743731563388.2385,9.773131,-1.209072,3.404555,0.036505,-0.055158,0.005596
1743731564065.814,9.232041,-0.943315,3.481169,0.012524,0.10845,-0.03091
1743731564828.3872,9.607931,-1.283292,3.665523,-0.010126,0.053825,-0.001066
1743731565124.46,9.263166,-0.957681,3.895366,-0.011991,0.045032,-0.055691
1743731565307.2869,9.368511,-0.957681,3.981557,-0.029311,-0.027179,-0.054092
