millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731466073.7947,9.809045,-0.572214,2.853889,-0.000799,-0.039969,0.004796
1743731466643.4658,9.466674,-0.481235,2.784456,0.032775,-0.002398,-0.046364
1743731466746.332,9.540894,-0.35913,2.913743,0.062885,-0.01359,-0.050894
1743731467185.5203,9.629479,-0.608127,2.928109,-0.258202,-0.023715,-0.023182
1743731467986.2734,10.08677,-0.162806,3.007117,-0.071145,-0.077274,-0.00453
1743731468725.7334,10.4459,-0.699107,2.379837,0.05276,-0.102588,0.011458
1743731469093.808,10.01016,-0.440533,2.135628,0.043167,-0.075142,0.015455
1743731469539.2563,10.1586,-0.526724,1.860295,0.028511,-0.050894,0.003198
1743731469970.837,10.02931,-0.54109,1.78368,0.013856,-0.027446,-0.016521
1743731470436.3774,10.02213,-0.502782,1.886631,-0.014922,0.008793,-0.008527
