millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731573718.3955,9.25359,-0.873884,3.895366,-0.050095,-0.073277,-0.002665
1743731573855.726,9.497798,-1.074997,3.742137,-0.029311,-0.014655,-0.006928
1743731574666.4897,9.090784,-0.936133,3.904943,-0.080205,-0.080472,-0.031443
1743731575018.2903,10.04368,-0.608127,2.985569,0.059421,-0.186524,-0.028511
1743731575631.9922,10.00776,-0.577003,3.071761,-0.000799,-0.098058,0.049296
1743731575835.2744,9.586384,-1.170765,3.588908,0.080738,0.255271,0.092462
1743731576362.985,9.021352,-1.489193,4.673482,0.139626,-0.067948,0.12657
1743731576571.1094,9.153033,-1.225831,4.661511,-0.046364,-0.123106,-0.038637
1743731576796.0789,9.294291,-1.407791,4.383783,-0.122839,-0.065283,-0.032508
1743731576981.6807,8.748413,-1.209072,4.343082,0.058888,-0.046631,-0.119642
