millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731604963.6804,9.054871,-1.197101,4.110844,0.062885,-0.034374,0.018919
1743731605142.044,9.239224,-1.130063,3.98874,0.018119,-0.045565,-0.02558
1743731605347.5002,8.973468,-1.130063,3.91452,-0.084735,-0.035173,-0.075409
1743731605562.7844,9.428367,-1.247379,4.022259,-0.089798,0.003997,-0.024515
1743731605768.7095,8.78672,-0.814029,3.696647,-0.06928,0.121507,0.011458
1743731605977.695,9.287108,-1.283292,4.082114,0.019185,0.021051,0.026913
1743731606166.0222,9.009381,-1.596933,4.012682,0.047164,-0.131366,0.03917
1743731606390.2786,9.28232,-1.170765,3.837905,0.183859,-0.133764,0.054625
1743731606591.2776,9.081207,-0.691924,3.529053,-0.180662,-0.02558,0.020518
1743731606781.4646,9.126697,-1.556231,3.497929,-0.201179,-0.030643,-0.107651
