millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731454032.4265,9.744401,-0.323217,2.597709,-0.065283,-0.042101,-0.03917
1743731454594.791,9.509769,-0.476446,2.262521,-0.066882,-0.037838,-0.038637
1743731455053.531,9.662998,-0.306458,2.248155,0.057556,0.055957,-0.116178
1743731455623.4253,10.37886,-0.428562,2.207454,-0.036772,-0.132165,0.046631
1743731456131.5874,10.37168,-0.6608,1.893813,-0.003198,-0.037038,0.228358
1743731456741.9717,10.27352,-0.78051,2.070984,0.031709,0.037571,-0.031709
1743731457194.7336,10.07241,-0.505177,1.728614,0.070879,-0.003997,0.002398
1743731457829.0093,10.12747,-0.579397,1.584962,0.025314,-0.063418,-0.00826
1743731457942.7058,10.25676,-0.641646,1.563414,0.016787,-0.013057,-0.009859
1743731458043.2244,10.1586,-0.526724,1.527501,0.00453,-0.021051,-0.003464
