millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741853603005.8455,10.0317,-0.383072,2.193089,0.008793,-0.050628,0.001332
1741853603211.4854,10.04128,-0.459687,2.152387,0,-0.014922,-0.019452
1741853603404.1372,9.959879,-0.383072,2.193089,-0.014922,0.006395,0.006129
1741853603617.349,9.988609,-0.363919,2.13084,0.008527,-0.000266,-0.014922
1741853603835.9268,10.13226,-0.335188,2.166753,0.00373,-0.037038,-0.018652
1741853604016.8867,10.07241,-0.292093,2.099715,0.002398,-0.020518,0.007994
1741853604239.5737,10.00297,-0.342371,2.128445,-0.006129,0.00453,-0.003198
1741853604425.9888,9.991004,-0.378284,2.214637,-0.025314,0.005063,-0.014655
1741853604636.9043,10.00537,-0.395043,2.171541,-0.010126,-0.033574,-0.029311
1741853604859.8557,10.04846,-0.423774,2.276886,0.006662,0.038371,-0.015455
1741853605063.3235,9.988609,-0.177171,2.231396,-0.024781,0.029577,-0.001599
1741853605263.687,9.986216,-0.402226,2.231396,0.015188,0.027712,0.016521
1741853605467.484,9.935937,-0.447716,2.257732,-0.017587,-0.015721,0.009859
1741853605668.7935,9.933543,-0.328006,2.286463,-0.007194,-0.001332,0.002398
1741853605870.447,9.94312,-0.486023,2.334347,-0.03011,-0.014922,-0.00373
1741853606074.358,9.892841,-0.380678,2.178724,0.016521,-0.019718,-0.003198
1741853606269.7495,10.10593,-0.289698,2.111686,0.037038,-0.039436,0.029311
1741853606496.0222,9.952697,-0.543484,2.193089,0.008793,0.019718,0.004263
1741853606685.1755,9.911995,-0.509965,2.212242,-0.019185,-0.011458,-0.015721
1741853606885.2542,10.12508,-0.548272,2.13084,0.007461,-0.000533,-0.019718
1741853607089.0552,10.06283,-0.263362,2.243367,-0.09566,0.030377,-0.022383
1741853607316.487,9.935937,-0.304064,2.360683,-0.001865,-0.015721,-0.000533
1741853607518.4595,9.907207,-0.414197,2.27928,-0.004796,-0.06475,-0.004796
1741853607703.4724,10.02452,-0.296881,2.226608,-0.094861,0.019185,-0.023449
1741853607921.8757,9.97185,-0.289698,2.391808,0.01279,0.006395,0.003464
1741853608111.8794,9.758766,-0.292093,2.451663,-0.017054,-0.037038,-0.005596
1741853608326.8533,9.890448,-0.3304,2.351106,0.004263,-0.027446,0.004796
1741853608549.547,9.773131,-0.337582,2.296039,-0.015455,-0.059155,0.00373
1741853608747.8276,10.00058,-0.452504,2.327164,0.015188,-0.091663,-0.020518
1741853608949.2651,9.773131,-0.627281,2.236184,0.05276,-0.000799,-0.001332
