millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731581269.0398,9.799467,-1.501164,2.339135,-0.158812,0.024515,0.142291
1743731581407.7156,9.196129,-0.749385,3.122039,0.212904,0.174266,-0.084735
1743731582158.2646,9.428367,-1.00317,3.689465,0.007994,-0.128968,-0.007194
1743731583110.8064,9.68694,-1.010353,3.478775,0.010126,-0.091663,-0.029044
1743731583827.7107,9.411607,-0.653617,3.303998,-0.098325,0.045032,-0.080472
1743731583950.601,9.847352,-0.620098,3.483563,-0.084735,0.074609,-0.029844
1743731585176.7712,9.299079,-0.670376,4.544195,0.04823,-0.04743,0.001865
1743731585380.3945,8.973468,-0.823605,4.402937,-0.035173,-0.077541,-0.01279
1743731585586.2058,9.181764,-0.940921,4.220978,0.115378,-0.23049,0.074876
1743731585792.3447,9.545682,-0.952892,3.754108,-0.14389,-0.115645,-0.064217
