millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1743731490764.8145,9.500193,-0.457293,3.251326,-0.003464,0.001599,-0.005329
1743731490985.3035,9.557653,-0.519542,3.303998,0.042101,0.021051,0.052227
1743731491177.6626,9.40203,-0.418985,3.167529,-0.094328,-0.020784,-0.054625
1743731491374.1875,9.428367,-0.550666,3.201048,-0.074077,-0.113513,-0.067948
1743731491579.0503,9.519346,-0.31364,2.817975,-0.03917,-0.014123,-0.016521
1743731491797.6597,9.629479,-0.150835,2.86586,-0.12577,-0.024781,-0.098858
1743731491988.6052,9.809045,-0.627281,2.928109,-0.081538,-0.041035,-0.048496
1743731492202.9556,9.682152,-0.167594,2.801216,-0.027712,-0.05649,-0.092995
1743731492398.4258,9.763555,-0.440533,2.779668,0.014655,-0.031443,0.016521
1743731492618.9814,9.737218,-0.339977,2.557007,-0.020784,0.014922,0.033308
