millis,accX,accY,accZ,gyroX,gyroY,gyroZ
1741853589986.5872,9.991004,-0.548272,2.384625,-0.006928,0.014123,0.001066
1741853590206.019,9.938332,-0.565032,2.427721,-0.000533,0.007727,-0.007727
1741853590426.3025,9.981427,-0.476446,2.375048,-0.011191,0.003198,0.003198
1741853590620.7854,9.923966,-0.471658,2.363077,-0.013856,-0.006928,-0.008793
1741853590821.6855,9.854534,-0.526724,2.367866,-0.007727,-0.041835,-0.026913
1741853591024.2556,9.916783,-0.476446,2.293645,-0.043167,0.014389,-0.014922
1741853591239.6284,9.909601,-0.497994,2.245761,-0.006928,-0.017853,-0.01279
1741853591440.9314,9.878476,-0.502782,2.193089,-0.00373,0.014655,-0.002398
1741853591643.8318,9.923966,-0.548272,2.226608,-0.013856,0.002398,-0.002132
1741853591842.9495,9.97185,-0.52433,2.293645,-0.001865,-0.024515,-0.023182
1741853592036.063,10.00297,-0.502782,2.20506,-0.01359,0.001599,0.005063
1741853592264.2979,9.952697,-0.466869,2.224213,-0.004796,0,-0.004796
1741853592467.5044,9.89763,-0.459687,2.274492,-0.000799,-0.005329,-0.00826
1741853592670.7676,9.923966,-0.476446,2.224213,0.001599,-0.000266,0.005063
1741853592871.009,9.947908,-0.442927,2.255338,-0.017853,-0.003198,-0.002931
1741853593061.0103,9.916783,-0.497994,2.255338,-0.01359,0.001066,-0.00373
1741853593296.166,9.89763,-0.474052,2.25055,-0.035706,0.018386,-0.007461
1741853593489.4658,9.888053,-0.471658,2.293645,-0.014922,0.002132,-0.004263
1741853593693.713,10.00537,-0.555455,2.260126,-0.00906,0.001066,-0.003198
1741853593879.2734,9.935937,-0.47884,2.23379,-0.004263,-0.025314,-0.013057
1741853594096.9968,10.06044,-0.416591,2.231396,-0.002398,-0.045832,-0.007194
1741853594299.864,9.995792,-0.438139,2.195483,-0.006129,-0.017853,0.002931
1741853594519.1294,9.964667,-0.488417,2.214637,-0.002665,0.002132,-0.011991
1741853594703.0803,10.0748,-0.531513,2.367866,-0.001066,0.029044,-0.012524
1741853594903.6155,10.00058,-0.47884,2.252944,-0.022383,-0.023449,-0.007994
1741853595107.0723,9.91439,-0.435745,2.281674,-0.016787,-0.000266,-0.004263
1741853595336.899,9.986216,-0.430956,2.286463,-0.015721,-0.007994,-0.005329
1741853595540.959,9.842564,-0.459687,2.343924,-0.041835,0.004796,-0.005596
1741853595741.4097,9.955091,-0.416591,2.272097,-0.021583,-0.026113,-0.011191
1741853595944.2825,9.938332,-0.418985,2.319981,-0.006395,-0.009859,-0.002398
